,MSTT,LNZLP,STSB,AVAN
251,-0.0006581112445491,-0.0076239251106593,0.0141068170081812,0.0166208812360402
252,0.0,0.0025477720787987,0.0054326870132269,-0.0055096558109695
253,0.0045977092486293,-0.0102302682508149,0.047610048971254,0.0
254,0.008482921994477,-0.010336009330662,-0.0007382798415808,-0.0167134809737405
255,-0.0071731641124133,-0.0104439591610832,-0.0103935605272633,0.0222231367847102
256,-0.0013097578820636,-0.0265973125192658,-0.0037383221106072,-0.0392207131532812
257,-0.0272351606076022,-0.0412713317554047,-0.0052572407979706,0.016997576368571
258,-0.0087927519479785,-0.0227282510775561,-0.0060423144559625,0.0167134809737405
259,0.0134954814748845,0.0476948738080172,0.0157838677012619,-0.0167134809737405
260,0.0119921490452639,-0.0221615718028524,-0.0173001682192259,-0.0227282510775561
261,0.0,0.0,0.0180456024691745,0.005730674708985
262,-0.0146767144159327,-0.0028050509276086,-0.0241339013364298,0.0
263,-0.0053908486348765,-0.005633817718256,-0.0015278841780531,-0.0231224174208542
264,0.012088797319004,-0.0056657375356773,-0.0007648183929221,0.0
265,0.002666668246915,-0.0056980211146377,-0.0123173227775794,0.0173917427118692
266,-0.0161077308159328,-0.0143887374520995,-0.014826646946575,-0.0173917427118692
267,-0.0067888923336862,-0.0175443096509095,0.0062696130135953,-0.0058651194523981
268,0.0188939493599616,-0.0059171770280885,0.0193429628431309,-0.0118344576470027
269,-0.002007360995232,-0.0119404403719178,-0.0023014969882791,-0.0180185055026783
270,-0.0053727463023904,0.0,0.0045977092486295,-0.0121952730938182
271,0.0,-0.0090498355199179,-0.009216655104924,0.0
272,0.0047027295269061,0.0030257209165368,0.0168328381502324,0.0242436116099928
273,0.0152979371797635,-0.0060606246116909,0.0210217951422205,0.118448150413194
274,0.0,-0.0030441423812281,0.0066642231091281,0.0210534091978322
275,0.0019782400121057,-0.0030534374868903,0.039078778584879,-0.0757118217356963
276,0.0821687525138418,-0.0092166551049239,-0.0207967337474299,-0.0169975763685711
277,-0.0389780241580361,-0.0218417419150487,-0.0324034240546591,0.0056980211146377
278,0.0106684413169235,-0.0223294763980886,0.0163329540220504,0.0112995552539334
279,-0.0119310677472921,0.0032206147000421,0.0311732382183654,0.0
280,0.0094310664452077,-0.0064516352814887,0.0078208717161802,-0.0112995552539333
281,0.0037476621002397,-0.0130295002903337,-0.0049698362853411,-0.0171924005403728
282,-0.020151815437308,-0.0065789710980425,0.0280720187786865,0.0114943794257352
283,-0.0070220524737197,-0.0033057881344995,0.0034542348680873,-0.0289875368732522
284,-0.0122463663921573,-0.0474665372389237,-0.0006898930939376,-0.0298529631496811
285,0.0243445718977378,-0.0104712998672953,-0.0394139685408767,0.0180185055026782
286,0.0571935749658115,-0.0070422826254129,-0.0210381353763981,-0.0059701669865037
287,-0.0321922727603942,0.0313069046250441,0.0021969983205421,-0.0060060240602119
288,0.0030816665374081,0.0915671935254904,-0.0007317965932141,0.0355066884569098
289,-0.0092736367853292,-0.0382212128201977,0.014535139619113,0.011560822401076
290,-0.0037336695520488,0.0096931292056597,-0.0028901754222333,-0.0173917427118692
